customer_id;signup_date;age;gender;annual_income;education;marital_status;dependents;tenure;contract;payment_method;paperless_billing;senior_citizen;monthlycharges;totalcharges;num_services;has_phone_service;has_internet_service;has_online_security;has_online_backup;has_device_protection;has_tech_support;has_streaming_tv;has_streaming_movies;customer_satisfaction;num_complaints;num_service_calls;late_payments;avg_monthly_gb;days_since_last_interaction;credit_score;churn
CUST0000000125;2025-11-08 12:53:58.200693;53;Female;67182.41;high_school;divorced;1;1;two_year;mailed_check;Yes;0;91.59;68.85;1;1;1;1;0;0;0;0;0;4.0;0.0;0;0;7.49;16;607.0;0
CUST0000000126;2024-08-09 12:53:58.200700;54;Male;29891.6;college;single;0;9;two_year;credit_card;Yes;0;107.45;922.78;6;1;1;1;0;0;0;1;1;4.0;0.0;1;0;;42;745.0;0
CUST0000000127;2022-04-15 12:53:58.200707;55;Male;30938.76;bachelor;widowed;2;72;one_year;credit_card;Yes;0;115.83;7654.41;3;1;1;0;0;0;0;0;0;8.0;0.0;2;0;103.04;78;567.0;0
CUST0000000128;2022-11-16 12:53:58.200712;49;Female;48077.02;college;married;0;28;one_year;mailed_check;No;1;86.6;2658.54;1;0;1;0;0;0;1;0;1;7.0;1.0;2;0;47.03;25;645.0;0
CUST0000000129;2024-04-04 12:53:58.200718;45;Female;73282.89;college;single;1;12;one_year;bank_transfer;No;0;76.32;608.16;2;1;1;0;0;0;1;1;0;5.0;1.0;4;0;45.61;101;547.0;0
CUST0000000130;2021-12-08 12:53:58.200724;58;Male;79755.56;college;married;1;3;two_year;credit_card;No;0;99.72;228.28;3;1;1;0;0;0;0;0;1;6.0;0.0;1;1;25.76;41;620.0;0
CUST0000000131;2023-01-21 12:53:58.200730;55;Female;35574.71;master;single;1;1;one_year;mailed_check;No;0;55.42;55.61;1;1;0;0;0;0;0;0;0;6.0;2.0;2;0;0.0;38;733.0;0
CUST0000000132;2022-11-06 12:53:58.200735;22;Male;24063.84;college;married;0;31;one_year;credit_card;No;0;88.25;1778.26;3;0;1;1;0;0;1;1;1;8.0;0.0;0;0;89.32;55;741.0;0
CUST0000000133;2021-11-11 12:53:58.200741;42;Female;82266.26;college;widowed;1;56;one_year;bank_transfer;No;0;95.35;5543.84;3;1;1;0;0;1;1;1;0;8.0;0.0;1;0;15.44;23;633.0;0
CUST0000000134;2024-05-29 12:53:58.200746;18;Female;102344.14;high_school;single;0;1;one_year;bank_transfer;Yes;1;89.4;97.47;1;1;1;0;0;0;1;1;0;4.0;1.0;1;1;33.43;16;754.0;0
CUST0000000135;2024-12-16 12:53:58.200752;18;Male;30187.04;master;divorced;2;21;two_year;bank_transfer;Yes;0;88.63;1832.65;1;1;1;1;1;1;0;1;0;7.0;2.0;2;0;61.82;10;704.0;0
CUST0000000136;2021-05-19 12:53:58.200757;37;Male;20000.0;high_school;widowed;0;31;one_year;electronic_check;Yes;0;104.2;3413.27;3;0;1;0;1;1;1;0;1;5.0;0.0;0;1;8.42;7;523.0;0
CUST0000000137;2024-11-19 12:53:58.200763;43;Female;27242.61;bachelor;single;1;8;two_year;electronic_check;Yes;1;93.9;795.9;2;1;1;0;1;0;1;1;0;8.0;0.0;1;0;52.39;8;657.0;0
CUST0000000138;2025-03-29 12:53:58.200768;38;Male;35860.71;high_school;married;2;17;one_year;electronic_check;No;0;92.82;1651.63;1;1;1;1;1;1;0;0;0;3.0;0.0;1;0;23.91;36;734.0;0
CUST0000000139;2024-12-29 12:53:58.200774;18;Female;87137.03;master;married;2;40;one_year;credit_card;Yes;0;68.26;1876.29;6;1;1;0;0;1;1;0;1;5.0;0.0;0;0;128.24;62;478.0;0
CUST0000000140;2021-02-10 12:53:58.200779;56;Female;71159.08;bachelor;married;1;21;two_year;bank_transfer;Yes;0;65.82;1391.53;3;1;0;0;0;0;0;0;1;6.0;1.0;2;0;0.0;19;758.0;0
CUST0000000141;2021-11-20 12:53:58.200785;34;Male;25520.26;bachelor;married;1;11;one_year;credit_card;Yes;0;142.86;1595.91;4;1;1;0;0;0;1;1;0;5.0;0.0;4;2;72.48;26;787.0;0
CUST0000000142;2025-05-26 12:53:58.200790;52;Male;210917.47;master;single;0;1;one_year;electronic_check;No;0;66.57;47.31;3;1;0;0;0;0;0;1;1;4.0;1.0;1;0;0.0;9;545.0;0
CUST0000000143;2023-03-31 12:53:58.200796;34;Male;105354.29;high_school;married;0;16;one_year;bank_transfer;No;0;44.82;706.66;2;0;0;0;0;0;0;0;1;3.0;1.0;0;1;0.0;19;618.0;0
CUST0000000144;2025-12-02 12:53:58.200801;37;Male;27581.6;bachelor;divorced;1;15;one_year;bank_transfer;Yes;1;76.63;807.07;1;0;1;0;0;1;1;1;1;8.0;2.0;5;0;;126;662.0;0
CUST0000000145;2023-02-25 12:53:58.200807;51;Female;26604.01;college;married;0;4;two_year;electronic_check;No;1;96.54;271.82;4;1;1;0;0;1;0;1;0;5.0;2.0;3;0;28.09;33;624.0;0
CUST0000000146;2025-08-30 12:53:58.200812;39;Female;102371.47;bachelor;divorced;1;1;two_year;credit_card;Yes;1;71.64;68.34;2;1;1;1;0;0;1;1;1;7.0;0.0;1;2;51.86;7;692.0;0
CUST0000000147;2025-06-25 12:53:58.200818;47;Female;20000.0;bachelor;married;1;17;one_year;credit_card;Yes;1;55.67;1007.59;2;1;0;0;0;0;0;0;1;4.0;1.0;0;0;0.0;19;608.0;0
CUST0000000148;2023-11-24 12:53:58.200824;49;Female;27230.75;master;married;1;9;two_year;credit_card;Yes;0;72.03;429.62;4;1;1;0;0;0;1;1;0;8.0;0.0;4;0;31.79;29;649.0;0
CUST0000000149;2023-06-27 12:53:58.200829;23;Male;30525.71;high_school;single;0;5;one_year;mailed_check;Yes;1;79.91;429.73;2;0;1;0;0;0;1;0;1;5.0;0.0;2;2;5.24;44;631.0;0
CUST0000000150;2023-02-20 12:53:58.200836;52;Female;48840.52;phd;single;3;2;one_year;electronic_check;Yes;0;83.7;164.28;1;1;1;0;1;0;0;1;0;6.0;1.0;2;0;;3;636.0;0
CUST0000000151;2023-02-05 12:53:58.200841;30;Male;33776.27;college;single;1;43;two_year;mailed_check;Yes;0;107.55;4962.82;3;1;1;0;1;0;0;1;1;8.0;1.0;3;1;179.16;31;697.0;0
CUST0000000152;2024-08-27 12:53:58.200847;28;Female;35368.57;bachelor;married;1;10;one_year;mailed_check;Yes;0;90.34;933.51;3;0;1;1;0;1;1;1;0;4.0;0.0;1;0;;36;760.0;0
CUST0000000153;2024-12-01 12:53:58.200852;34;Female;25295.43;master;single;1;42;two_year;credit_card;No;0;73.79;2076.59;1;1;1;0;0;0;1;1;1;7.0;1.0;1;0;32.67;91;698.0;0
CUST0000000154;2021-08-28 12:53:58.200859;57;Female;94395.81;high_school;divorced;2;1;two_year;mailed_check;Yes;0;58.85;53.19;6;0;0;0;0;0;0;0;1;7.0;1.0;2;1;0.0;30;707.0;0
CUST0000000155;2021-03-27 12:53:58.200865;20;Male;82487.19;high_school;single;2;1;two_year;credit_card;Yes;1;81.5;61.95;1;1;1;0;0;0;1;1;1;9.0;1.0;1;1;11.53;2;691.0;0
CUST0000000156;2023-10-30 12:53:58.200871;54;Female;87183.13;high_school;divorced;2;61;two_year;credit_card;Yes;0;87.52;6.087.775.385.133.630;3;1;1;1;1;0;0;1;0;7.0;0.0;2;1;94.85;11;765.0;0
CUST0000000157;2025-10-05 12:53:58.200876;50;Male;48040.64;phd;married;1;26;one_year;bank_transfer;Yes;1;133.93;3251.63;3;0;1;0;1;0;1;1;1;3.0;0.0;1;0;112.67;38;690.0;0
CUST0000000158;2024-02-28 12:53:58.200882;46;Male;23634.77;college;married;3;72;two_year;credit_card;No;1;149.63;11246.24;6;1;1;0;0;0;1;1;1;8.0;2.0;3;0;31.66;46;730.0;0
CUST0000000159;2024-01-17 12:53:58.200887;48;Female;38156.1;college;single;1;15;one_year;mailed_check;Yes;0;130.25;2122.7;6;1;1;1;0;0;1;0;0;6.0;0.0;1;0;20.17;33;752.0;0
CUST0000000160;2021-09-24 12:53:58.200893;40;Female;53163.68;master;single;1;4;one_year;bank_transfer;Yes;0;84.74;336.83;2;1;1;0;0;0;0;0;1;5.0;0.0;0;1;9.22;24;642.0;0
CUST0000000161;2023-05-27 12:53:58.200899;55;Female;39186.77;bachelor;married;0;72;one_year;bank_transfer;No;0;106.6;8085.09;3;0;1;0;1;0;1;0;0;8.0;0.0;0;0;29.94;46;777.0;0
CUST0000000162;2021-03-16 12:53:58.200904;38;Male;93613.63;high_school;single;2;4;one_year;credit_card;No;0;100.65;373.12;1;1;1;1;1;0;0;1;1;9.0;1.0;0;1;8.43;55;475.0;0
CUST0000000163;2024-05-09 12:53:58.200910;20;Female;66356.3;high_school;married;1;11;two_year;credit_card;Yes;0;90.77;1082.34;4;1;1;1;0;0;0;1;0;9.0;1.0;2;3;17.15;138;677.0;0
CUST0000000164;2021-12-18 12:53:58.200915;43;Female;39617.87;bachelor;married;1;65;one_year;bank_transfer;No;0;93.36;5616.36;3;1;1;1;1;0;1;0;1;8.0;0.0;0;1;39.43;48;653.0;0
CUST0000000165;2024-04-09 12:53:58.200921;57;Male;20000.0;high_school;single;1;2;two_year;electronic_check;Yes;0;91.04;197.91;1;1;1;0;1;1;0;1;1;4.0;1.0;0;0;73.17;95;633.0;0
CUST0000000166;2021-02-14 12:53:58.200927;52;Other;;high_school;single;0;14;one_year;electronic_check;Yes;0;101.31;1476.32;3;0;1;0;0;0;0;0;0;1.0;0.0;3;0;9.19;66;541.0;1
CUST0000000167;2023-03-20 12:53:58.200932;72;Male;138477.79;bachelor;single;1;52;two_year;credit_card;Yes;0;86.76;4101.91;3;1;1;0;1;1;0;0;1;9.0;0.0;1;0;21.84;52;596.0;0
CUST0000000168;2022-08-19 12:53:58.200938;41;Male;57746.58;bachelor;married;1;9;two_year;credit_card;Yes;0;69.72;675.18;3;0;0;0;0;0;0;1;0;4.0;3.0;1;0;0.0;1;;0
CUST0000000169;2024-08-27 12:53:58.200943;42;Female;64932.72;bachelor;widowed;1;72;one_year;bank_transfer;Yes;1;90.91;6222.01;3;1;1;0;0;1;1;0;1;8.0;0.0;0;1;22.43;29;726.0;0
CUST0000000170;2023-12-07 12:53:58.200950;41;Female;20905.93;college;married;1;72;one_year;credit_card;Yes;1;63.82;4575.16;2;1;1;0;1;0;0;0;1;1.0;1.0;3;1;39.0;8;711.0;1
CUST0000000171;2024-12-10 12:53:58.200956;33;Male;82846.38;high_school;single;0;15;one_year;bank_transfer;Yes;0;147.16;1562.8;5;1;1;1;0;1;1;1;0;9.0;0.0;1;0;205.83;172;709.0;0
CUST0000000172;2023-08-25 12:53:58.200963;37;Female;58386.46;bachelor;divorced;0;9;one_year;electronic_check;No;0;90.51;784.12;2;1;1;0;0;0;0;0;1;4.0;1.0;4;0;24.22;2;643.0;0
CUST0000000173;2023-11-09 12:53:58.200969;29;Male;28441.49;high_school;married;1;72;one_year;credit_card;No;0;65.11;4447.33;1;1;1;1;0;1;1;0;1;2.0;1.0;0;0;49.14;14;628.0;0
CUST0000000174;2024-12-15 12:53:58.200976;18;Male;38228.43;phd;married;0;72;one_year;credit_card;Yes;0;77.86;5525.07;5;1;1;1;0;0;1;1;1;9.0;0.0;1;0;5.89;141;668.0;0
CUST0000000175;2025-06-19 12:53:58.200983;36;Female;37930.87;high_school;single;0;14;one_year;electronic_check;Yes;0;88.05;1137.95;3;1;1;0;1;0;0;1;1;7.0;1.0;1;1;44.25;39;655.0;0
CUST0000000176;2023-03-10 12:53:58.200990;45;Female;90512.18;bachelor;single;0;1;one_year;bank_transfer;Yes;0;111.87;114.82;3;1;1;0;0;1;1;0;1;6.0;1.0;2;1;18.8;274;587.0;1
CUST0000000177;2021-09-17 12:53:58.200997;54;Male;124063.71;master;married;1;14;month_to_month;credit_card;Yes;0;76.27;1167.49;1;0;0;0;0;0;0;1;1;5.0;0.0;0;0;0.0;5;675.0;0
CUST0000000178;2023-08-04 12:53:58.201008;36;Female;42623.44;college;married;1;29;one_year;bank_transfer;Yes;0;86.88;2522.52;2;1;1;0;1;1;0;0;1;1.0;1.0;3;2;56.44;13;675.0;1
CUST0000000179;2021-12-19 12:53:58.201014;36;Male;92692.2;bachelor;divorced;0;23;two_year;electronic_check;Yes;0;81.77;1204.4;3;0;1;0;0;0;1;1;0;8.0;0.0;0;1;49.06;3;484.0;0
CUST0000000180;2021-05-03 12:53:58.201020;60;Male;27967.04;phd;single;1;26;two_year;credit_card;Yes;0;85.49;1616.75;2;1;1;1;0;1;0;0;0;9.0;0.0;2;2;52.31;95;472.0;0
CUST0000000181;2021-08-27 12:53:58.201025;25;Male;42785.69;bachelor;married;0;72;two_year;bank_transfer;Yes;0;96.59;6621.95;1;0;1;0;1;0;1;0;0;4.0;0.0;2;0;47.02;143;;0
CUST0000000182;2023-09-01 12:53:58.201031;42;Female;29239.74;high_school;single;1;26;one_year;bank_transfer;Yes;1;98.48;2540.78;1;1;1;0;1;0;0;0;0;9.0;1.0;2;0;11.24;62;772.0;0
CUST0000000183;2023-12-31 12:53:58.201036;59;Female;67866.6;college;single;0;2;one_year;credit_card;Yes;0;90.38;178.35;4;1;1;1;1;0;0;1;0;3.0;3.0;3;1;92.41;56;727.0;0
CUST0000000184;2022-07-27 12:53:58.201042;34;Male;24330.68;college;single;0;21;one_year;electronic_check;Yes;0;76.19;1667.84;1;1;1;0;1;0;1;1;1;6.0;1.0;2;1;28.35;63;588.0;0
CUST0000000185;2024-06-27 12:53:58.201047;21;Female;65081.55;college;married;0;5;two_year;bank_transfer;No;0;83.6;290.47;2;0;1;1;1;1;0;1;0;9.0;0.0;0;1;12.42;52;761.0;0
CUST0000000186;2023-03-28 12:53:58.201053;70;Female;48782.66;high_school;single;2;38;one_year;electronic_check;Yes;0;74.9;2727.52;1;1;1;1;0;0;0;1;0;5.0;3.0;4;0;43.11;54;658.0;1
CUST0000000187;2025-10-08 12:53:58.201058;56;Female;37570.93;high_school;single;2;10;one_year;mailed_check;No;0;61.55;445.14;2;1;0;0;0;0;0;1;1;2.0;0.0;0;2;0.0;1;703.0;0
CUST0000000188;2021-03-21 12:53:58.201064;57;Male;55069.77;bachelor;married;2;16;one_year;electronic_check;Yes;0;99.4;1666.81;4;0;1;0;0;1;1;0;0;6.0;0.0;1;2;15.9;39;620.0;1
CUST0000000189;2024-09-14 12:53:58.201070;43;Male;39500.73;phd;married;1;29;two_year;bank_transfer;Yes;0;93.15;2970.77;2;1;1;0;0;0;0;1;0;9.0;0.0;1;0;11.19;1;683.0;0
CUST0000000190;2022-02-11 12:53:58.201075;54;Female;186172.25;college;widowed;0;4;two_year;electronic_check;No;0;97.98;416.28;3;1;1;1;1;1;1;0;1;8.0;0.0;1;1;49.85;61;746.0;0
CUST0000000191;2025-05-26 12:53:58.201080;18;Female;20000.0;bachelor;single;0;22;two_year;credit_card;Yes;1;108.79;2259.18;3;0;1;0;0;1;0;1;0;8.0;1.0;2;0;10.31;41;569.0;0
CUST0000000192;2023-12-25 12:53:58.201086;38;Female;68600.25;bachelor;single;0;4;two_year;electronic_check;No;0;91.61;379.26;2;1;1;1;1;0;0;1;1;9.0;1.0;1;1;30.77;36;632.0;0
CUST0000000193;2021-06-08 12:53:58.201092;59;Male;99389.54;high_school;single;1;42;two_year;credit_card;No;1;39.51;1596.23;2;0;0;0;0;0;0;1;0;7.0;0.0;2;1;0.0;19;419.0;0
CUST0000000194;2022-10-05 12:53:58.201097;24;Male;55494.47;high_school;married;2;9;one_year;bank_transfer;Yes;0;99.62;850.51;5;1;1;0;0;0;1;1;1;5.0;1.0;1;0;405.54;51;590.0;0
CUST0000000195;2024-07-20 12:53:58.201103;39;Male;26543.77;college;widowed;0;18;one_year;bank_transfer;No;0;72.69;1330.27;2;1;1;0;1;0;0;1;1;9.0;0.0;0;1;41.39;14;656.0;0
CUST0000000196;2023-02-17 12:53:58.201108;49;Female;124975.18;high_school;single;3;42;month_to_month;credit_card;Yes;0;97.91;3898.69;3;1;1;0;1;0;1;0;1;6.0;0.0;1;0;33.09;150;621.0;0
CUST0000000197;2024-08-05 12:53:58.201115;33;Female;20000.0;high_school;divorced;2;72;two_year;electronic_check;Yes;1;77.96;6006.63;1;1;1;0;1;0;0;1;1;5.0;3.0;3;0;35.95;25;695.0;0
CUST0000000198;2022-10-16 12:53:58.201122;45;Female;46962.93;bachelor;married;0;9;one_year;bank_transfer;Yes;1;107.24;1057.46;3;0;1;0;1;0;1;0;0;8.0;0.0;0;1;18.66;14;659.0;0
CUST0000000199;2021-04-25 12:53:58.201128;50;Other;34475.07;high_school;single;1;2;two_year;electronic_check;No;0;81.61;108.42;5;0;1;1;1;0;0;1;0;6.0;0.0;0;0;91.63;44;676.0;0
CUST0000000200;2022-07-25 12:53:58.201133;49;Female;241561.75;bachelor;married;0;72;two_year;bank_transfer;No;0;91.64;6762.31;2;1;1;1;0;1;0;0;1;4.0;0.0;0;0;25.44;11;410.0;0
CUST0000000201;2022-12-29 12:53:58.201140;38;Male;30243.14;college;divorced;2;72;one_year;electronic_check;Yes;1;139.72;10412.83;6;1;1;0;1;0;1;0;1;8.0;2.0;3;0;79.23;7;703.0;0
CUST0000000202;2021-01-18 12:53:58.201147;32;Male;20000.0;high_school;divorced;0;60;one_year;credit_card;Yes;0;56.14;3541.49;3;1;1;0;1;0;1;1;0;5.0;0.0;1;1;13.8;41;676.0;0
CUST0000000203;2024-06-13 12:53:58.201154;50;Female;26783.83;phd;single;2;45;one_year;credit_card;Yes;0;87.53;3803.95;2;1;1;1;0;0;1;1;1;7.0;0.0;1;0;47.22;16;636.0;1
CUST0000000204;2024-03-01 12:53:58.201161;50;Female;76201.22;high_school;married;1;16;one_year;electronic_check;Yes;0;107.08;1648.41;5;1;0;0;0;0;1;1;1;9.0;0.0;0;0;0.0;50;708.0;0
CUST0000000205;2024-07-04 12:53:58.201167;49;Female;178632.54;bachelor;single;1;15;one_year;credit_card;No;0;95.64;1533.34;5;1;1;1;1;1;0;1;1;7.0;0.0;2;0;56.41;94;687.0;0
CUST0000000206;2021-08-28 12:53:58.201173;46;Female;31554.57;college;single;0;19;one_year;credit_card;Yes;0;71.26;1441.49;4;1;1;1;0;0;1;1;1;6.0;4.0;7;2;11.94;14;682.0;0
CUST0000000207;2023-04-05 12:53:58.201180;50;Female;34148.54;bachelor;divorced;2;2;two_year;bank_transfer;Yes;0;82.08;114.47;1;0;1;0;1;0;0;1;0;9.0;0.0;1;0;17.43;11;788.0;0
CUST0000000208;2024-04-06 12:53:58.201187;58;Female;39907.64;bachelor;married;1;54;one_year;bank_transfer;No;1;111.82;5445.63;2;1;1;0;0;0;0;0;0;1.0;1.0;2;1;56.63;17;611.0;0
CUST0000000209;2023-11-08 12:53:58.201194;49;Female;83651.83;high_school;single;0;22;two_year;credit_card;Yes;1;61.1;1423.23;1;1;1;1;0;0;1;1;0;9.0;1.0;3;0;129.2;195;675.0;1
CUST0000000210;2023-02-25 12:53:58.201201;46;Female;33769.65;college;married;2;72;two_year;credit_card;Yes;0;69.55;4538.84;1;1;1;1;1;1;1;1;0;5.0;0.0;2;0;17.37;61;543.0;0
CUST0000000211;2021-07-13 12:53:58.201208;37;Male;60949.42;high_school;married;1;28;one_year;bank_transfer;Yes;1;94.05;2562.65;3;1;1;0;1;0;0;1;0;7.0;1.0;0;1;39.93;118;680.0;0
CUST0000000212;2021-09-15 12:53:58.201214;65;Male;34690.8;phd;married;0;10;one_year;credit_card;Yes;0;78.39;734.1;3;1;1;1;0;0;0;0;0;5.0;0.0;3;0;47.44;35;756.0;0
CUST0000000213;2022-04-19 12:53:58.201221;28;Male;40175.57;college;single;0;4;one_year;electronic_check;No;1;131.49;521.36;5;1;1;1;1;1;1;1;1;5.0;0.0;1;0;15.41;22;718.0;0
CUST0000000214;2021-01-16 12:53:58.201227;41;Female;34528.27;bachelor;married;0;1;two_year;credit_card;No;1;59.11;64.09;1;1;1;0;1;0;1;1;0;8.0;0.0;2;1;15.74;8;634.0;0
CUST0000000215;2022-04-28 12:53:58.201234;37;Male;63079.08;master;single;0;9;two_year;bank_transfer;Yes;1;103.26;1001.38;3;1;1;1;0;0;1;0;0;7.0;0.0;0;0;119.55;99;742.0;0
CUST0000000216;2021-06-23 12:53:58.201241;18;Female;35641.79;bachelor;single;1;10;one_year;credit_card;Yes;0;76.8;710.87;3;0;0;0;0;0;0;0;1;9.0;;1;0;0.0;71;710.0;0
CUST0000000217;2021-11-04 12:53:58.201248;50;Male;143191.67;high_school;widowed;1;15;two_year;credit_card;Yes;1;100.96;1577.24;1;1;1;0;0;0;1;0;0;8.0;1.0;3;3;16.37;87;724.0;0
CUST0000000218;2022-04-11 12:53:58.201255;41;Male;23255.16;bachelor;divorced;1;25;one_year;electronic_check;Yes;0;66.11;1744.02;2;1;1;1;0;0;1;0;0;8.0;1.0;0;1;42.5;40;647.0;0
CUST0000000219;2021-12-07 12:53:58.201261;45;Other;69031.69;high_school;single;2;2;two_year;electronic_check;No;0;77.45;113.94;1;0;1;0;0;0;1;0;0;1.0;0.0;1;1;31.46;17;656.0;0
CUST0000000220;2022-08-06 12:53:58.201267;42;Female;72335.47;bachelor;married;0;8;two_year;credit_card;Yes;0;87.56;463.94;2;1;1;0;0;0;0;1;1;4.0;1.0;2;1;39.98;184;616.0;1
CUST0000000221;2025-07-06 12:53:58.201272;56;Female;47922.3;bachelor;widowed;1;5;one_year;bank_transfer;Yes;0;37.42;194.53;2;0;0;0;0;0;1;0;1;8.0;0.0;0;0;0.0;22;802.0;0
CUST0000000222;2022-08-12 12:53:58.201278;58;Other;20000.0;high_school;widowed;0;25;two_year;electronic_check;Yes;0;104.45;2737.87;3;0;1;1;0;1;1;0;1;9.0;0.0;1;1;16.9;129;621.0;0
CUST0000000223;2022-03-05 12:53:58.201284;28;Female;44187.31;bachelor;married;1;20;one_year;credit_card;Yes;0;64.82;1326.04;2;1;0;0;0;0;0;1;1;8.0;0.0;0;0;0.0;120;774.0;0
CUST0000000224;2022-03-13 12:53:58.201289;71;Male;31970.28;college;single;0;27;one_year;electronic_check;Yes;0;101.47;2767.54;1;1;1;0;0;0;1;1;0;8.0;1.0;3;0;172.86;68;636.0;0
CUST0000000225;2022-06-15 12:53:58.201295;41;Male;42363.75;high_school;single;0;5;one_year;credit_card;Yes;1;115.43;633.07;4;0;1;0;1;0;1;1;0;;0.0;3;1;66.52;92;672.0;0
CUST0000000226;2024-04-19 12:53:58.201300;53;Female;44128.19;phd;married;1;1;month_to_month;credit_card;Yes;0;105.79;107.57;4;1;1;1;1;1;0;0;1;9.0;1.0;0;0;45.45;120;596.0;1
CUST0000000227;2024-04-24 12:53:58.201306;47;Male;115405.96;bachelor;widowed;3;1;two_year;bank_transfer;Yes;1;83.44;57.64;1;1;1;0;0;1;1;1;1;9.0;0.0;4;0;62.92;6;613.0;0
CUST0000000228;2023-05-15 12:53:58.201311;46;Female;81232.17;master;married;1;14;two_year;credit_card;Yes;1;93.17;992.86;3;0;1;0;1;1;1;0;0;5.0;1.0;2;0;36.9;29;798.0;0
CUST0000000229;2021-03-10 12:53:58.201317;53;Male;36466.06;bachelor;married;1;50;two_year;credit_card;No;0;101.3;4841.32;2;1;1;0;1;1;1;1;0;6.0;1.0;4;0;;9;759.0;0
CUST0000000230;2022-07-09 12:53:58.201322;64;Male;50175.49;master;single;2;18;one_year;electronic_check;Yes;0;105.46;2043.47;2;0;1;1;1;0;1;1;0;8.0;2.0;1;2;24.22;52;843.0;0
CUST0000000231;2022-03-31 12:53:58.201328;56;Female;69538.34;college;divorced;0;17;two_year;credit_card;Yes;1;89.13;1510.75;1;0;1;0;1;0;0;1;0;5.0;1.0;3;0;18.65;46;734.0;0
CUST0000000232;2024-02-02 12:53:58.201333;41;Female;89261.22;master;married;1;18;two_year;electronic_check;Yes;0;41.8;810.75;1;0;0;0;0;0;0;1;1;8.0;2.0;8;1;0.0;227;603.0;0
CUST0000000233;2021-12-24 12:53:58.201339;43;Male;77952.16;college;divorced;1;17;two_year;mailed_check;Yes;0;86.19;1345.5;2;1;1;1;1;0;1;0;1;4.0;1.0;2;0;10.7;61;551.0;0
CUST0000000234;2022-02-07 12:53:58.201345;36;Female;125530.0;high_school;single;0;52;one_year;bank_transfer;Yes;0;122.4;4020.07;3;1;1;0;1;0;1;0;1;9.0;;3;0;38.18;180;615.0;0
CUST0000000235;2024-04-03 12:53:58.201351;55;Female;20000.0;high_school;single;0;12;month_to_month;credit_card;Yes;0;126.87;1387.83;4;1;1;0;1;0;1;1;1;3.0;0.0;0;0;;25;760.0;1
CUST0000000236;2025-02-28 12:53:58.201356;53;Male;29990.55;college;divorced;1;41;one_year;credit_card;Yes;0;75.74;3392.03;2;0;1;1;0;1;1;0;0;9.0;0.0;1;1;144.81;22;568.0;0
CUST0000000237;2021-05-17 12:53:58.201362;39;Female;26570.63;high_school;married;1;42;one_year;credit_card;Yes;1;94.32;3783.34;2;1;1;0;1;0;0;0;1;3.0;0.0;1;0;12.02;52;;0
CUST0000000238;2022-08-12 12:53:58.201367;64;Female;89339.63;master;married;1;21;one_year;electronic_check;No;0;105.67;2314.62;2;1;1;0;1;1;0;0;0;2.0;0.0;1;0;31.83;8;658.0;0
CUST0000000239;2022-08-03 12:53:58.201373;61;Male;22680.82;master;single;0;5;two_year;mailed_check;No;1;80.69;417.76;1;1;1;0;1;0;1;0;0;7.0;1.0;2;1;44.09;81;798.0;0
CUST0000000240;2024-02-28 12:53:58.201379;72;Male;33445.0;bachelor;married;1;35;two_year;credit_card;Yes;0;80.02;2731.45;1;1;1;0;1;1;1;1;0;8.0;0.0;1;0;50.57;81;651.0;0
CUST0000000241;2024-03-19 12:53:58.201384;33;Female;44293.75;high_school;married;1;1;one_year;mailed_check;Yes;0;120.64;131.12;3;1;1;0;1;0;1;1;0;9.0;2.0;3;1;65.87;205;690.0;0
CUST0000000242;2022-03-16 12:53:58.201390;43;Male;163717.28;phd;divorced;1;1;two_year;credit_card;Yes;1;72.87;77.04;2;1;1;0;0;0;1;0;0;5.0;2.0;1;0;258.13;15;662.0;0
CUST0000000243;2021-05-22 12:53:58.201395;42;Female;55345.95;bachelor;single;1;20;two_year;credit_card;Yes;1;110.87;2288.91;2;0;1;0;0;0;0;1;1;6.0;0.0;1;1;179.97;40;774.0;0
CUST0000000244;2021-07-25 12:53:58.201401;84;Male;81423.73;master;single;1;6;two_year;credit_card;Yes;0;49.81;303.25;2;1;1;0;0;0;0;1;0;7.0;1.0;2;1;11.29;48;725.0;0
CUST0000000245;2021-12-08 12:53:58.201406;45;Female;22689.34;bachelor;divorced;0;7;two_year;bank_transfer;Yes;0;61.69;435.61;2;0;1;1;0;1;0;1;1;7.0;1.0;4;0;36.08;3;737.0;0
CUST0000000246;2022-08-04 12:53:58.201412;63;Male;145626.89;bachelor;married;2;1;two_year;bank_transfer;Yes;0;68.09;66.36;2;0;1;0;0;0;1;1;0;9.0;2.0;1;1;13.27;17;597.0;0
CUST0000000247;2021-05-02 12:53:58.201418;60;Male;23120.7;master;married;3;54;one_year;credit_card;Yes;1;58.26;2980.3;5;1;1;0;1;0;0;0;0;;1.0;2;1;35.09;123;638.0;0
CUST0000000248;2022-12-02 12:53:58.201423;43;Female;30567.45;bachelor;single;2;19;one_year;credit_card;No;0;71.82;1411.95;1;0;1;0;0;0;1;0;1;5.0;0.0;0;0;309.31;17;588.0;0
CUST0000000249;2021-11-13 12:53:58.201429;45;Male;34324.96;college;single;0;1;two_year;credit_card;No;0;142.28;152.08;4;1;1;0;0;0;1;1;1;6.0;1.0;1;2;62.84;19;698.0;0
