customer_id,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000000148,49,Female,27230.75,master,married,1,9,two_year,credit_card,1,0,72.03,429.62,4,1,1,0,0,0,1,1,0,8.0,0.0,4,0,31.79,29,649.0,0
CUST0000000149,23,Male,30525.71,high_school,single,0,5,one_year,mailed_check,1,1,79.91,429.73,2,0,1,0,0,0,1,0,1,5.0,0.0,2,2,5.24,44,631.0,0
CUST0000000150,52,Female,48840.52,phd,single,3,2,one_year,electronic_check,1,0,83.7,164.28,1,1,1,0,1,0,0,1,0,6.0,1.0,2,0,27.67,3,636.0,0
CUST0000000151,30,Male,33776.27,college,single,1,43,two_year,mailed_check,1,0,107.55,4962.82,3,1,1,0,1,0,0,1,1,8.0,1.0,3,1,179.16,31,697.0,0
CUST0000000152,28,Female,35368.57,bachelor,married,1,10,one_year,mailed_check,1,0,90.34,933.51,3,0,1,1,0,1,1,1,0,4.0,0.0,1,0,27.67,36,760.0,0
CUST0000000153,34,Female,25295.43,master,single,1,42,two_year,credit_card,0,0,73.79,2076.59,1,1,1,0,0,0,1,1,1,7.0,1.0,1,0,32.67,91,698.0,0
CUST0000000154,57,Female,94395.81,high_school,divorced,2,1,two_year,mailed_check,1,0,58.85,53.19,6,0,0,0,0,0,0,0,1,7.0,1.0,2,1,0.0,30,707.0,0
CUST0000000155,20,Male,82487.19,high_school,single,2,1,two_year,credit_card,1,1,81.5,61.95,1,1,1,0,0,0,1,1,1,9.0,1.0,1,1,11.53,2,691.0,0
CUST0000000156,54,Female,87183.13,high_school,divorced,2,61,two_year,credit_card,1,0,87.52,1256.74,3,1,1,1,1,0,0,1,0,7.0,0.0,2,1,94.85,11,765.0,0
CUST0000000157,50,Male,48040.64,phd,married,1,26,one_year,bank_transfer,1,1,133.93,3251.63,3,0,1,0,1,0,1,1,1,3.0,0.0,1,0,112.67,38,690.0,0
CUST0000000158,46,Male,23634.77,college,married,3,72,two_year,credit_card,0,1,149.63,11246.24,6,1,1,0,0,0,1,1,1,8.0,2.0,3,0,31.66,46,730.0,0
CUST0000000159,48,Female,38156.1,college,single,1,15,one_year,mailed_check,1,0,130.25,2122.7,6,1,1,1,0,0,1,0,0,6.0,0.0,1,0,20.17,33,752.0,0
CUST0000000160,40,Female,53163.68,master,single,1,4,one_year,bank_transfer,1,0,84.74,336.83,2,1,1,0,0,0,0,0,1,5.0,0.0,0,1,9.22,24,642.0,0
CUST0000000161,55,Female,39186.77,bachelor,married,0,72,one_year,bank_transfer,0,0,106.6,8085.09,3,0,1,0,1,0,1,0,0,8.0,0.0,0,0,29.94,46,777.0,0
CUST0000000162,38,Male,93613.63,high_school,single,2,4,one_year,credit_card,0,0,100.65,373.12,1,1,1,1,1,0,0,1,1,9.0,1.0,0,1,8.43,55,475.0,0
CUST0000000163,20,Female,66356.3,high_school,married,1,11,two_year,credit_card,1,0,90.77,1082.34,4,1,1,1,0,0,0,1,0,9.0,1.0,2,3,17.15,138,677.0,0
CUST0000000164,43,Female,39617.87,bachelor,married,1,65,one_year,bank_transfer,0,0,93.36,5616.36,3,1,1,1,1,0,1,0,1,8.0,0.0,0,1,39.43,48,653.0,0
CUST0000000165,57,Male,20000.0,high_school,single,1,2,two_year,electronic_check,1,0,91.04,197.91,1,1,1,0,1,1,0,1,1,4.0,1.0,0,0,73.17,95,633.0,0
CUST0000000166,52,Other,48790.09,high_school,single,0,14,one_year,electronic_check,1,0,101.31,1476.32,3,0,1,0,0,0,0,0,0,1.0,0.0,3,0,9.19,66,541.0,1
CUST0000000167,72,Male,138477.79,bachelor,single,1,52,two_year,credit_card,1,0,86.76,4101.91,3,1,1,0,1,1,0,0,1,9.0,0.0,1,0,21.84,52,596.0,0
CUST0000000168,41,Male,57746.58,bachelor,married,1,9,two_year,credit_card,1,0,69.72,675.18,3,0,0,0,0,0,0,1,0,4.0,3.0,1,0,0.0,1,680.0,0
CUST0000000169,42,Female,64932.72,bachelor,widowed,1,72,one_year,bank_transfer,1,1,90.91,6222.01,3,1,1,0,0,1,1,0,1,8.0,0.0,0,1,22.43,29,726.0,0
CUST0000000170,41,Female,20905.93,college,married,1,72,one_year,credit_card,1,1,63.82,4575.16,2,1,1,0,1,0,0,0,1,1.0,1.0,3,1,39.0,8,711.0,1
CUST0000000171,33,Male,82846.38,high_school,single,0,15,one_year,bank_transfer,1,0,147.16,1562.8,5,1,1,1,0,1,1,1,0,9.0,0.0,1,0,205.83,172,709.0,0
CUST0000000172,37,Female,58386.46,bachelor,divorced,0,9,one_year,electronic_check,0,0,90.51,784.12,2,1,1,0,0,0,0,0,1,4.0,1.0,4,0,24.22,2,643.0,0
CUST0000000173,29,Male,28441.49,high_school,married,1,72,one_year,credit_card,0,0,65.11,4447.33,1,1,1,1,0,1,1,0,1,2.0,1.0,0,0,49.14,14,628.0,0
CUST0000000174,18,Male,38228.43,phd,married,0,72,one_year,credit_card,1,0,77.86,5525.07,5,1,1,1,0,0,1,1,1,9.0,0.0,1,0,5.89,141,668.0,0
CUST0000000175,36,Female,37930.87,high_school,single,0,14,one_year,electronic_check,1,0,88.05,1137.95,3,1,1,0,1,0,0,1,1,7.0,1.0,1,1,44.25,39,655.0,0
CUST0000000176,45,Female,90512.18,bachelor,single,0,1,one_year,bank_transfer,1,0,111.87,114.82,3,1,1,0,0,1,1,0,1,6.0,1.0,2,1,18.8,274,587.0,1
CUST0000000177,54,Male,124063.71,master,married,1,14,month_to_month,credit_card,1,0,76.27,1167.49,1,0,0,0,0,0,0,1,1,5.0,0.0,0,0,0.0,5,675.0,0
CUST0000000178,36,Female,42623.44,college,married,1,29,one_year,bank_transfer,1,0,86.88,2522.52,2,1,1,0,1,1,0,0,1,1.0,1.0,3,2,56.44,13,675.0,1
CUST0000000179,36,Male,92692.2,bachelor,divorced,0,23,two_year,electronic_check,1,0,81.77,1204.4,3,0,1,0,0,0,1,1,0,8.0,0.0,0,1,49.06,3,484.0,0
CUST0000000180,60,Male,27967.04,phd,single,1,26,two_year,credit_card,1,0,85.49,1616.75,2,1,1,1,0,1,0,0,0,9.0,0.0,2,2,52.31,95,472.0,0
CUST0000000181,25,Male,42785.69,bachelor,married,0,72,two_year,bank_transfer,1,0,96.59,6621.95,1,0,1,0,1,0,1,0,0,4.0,0.0,2,0,47.02,143,680.0,0
CUST0000000182,42,Female,29239.74,high_school,single,1,26,one_year,bank_transfer,1,1,98.48,2540.78,1,1,1,0,1,0,0,0,0,9.0,1.0,2,0,11.24,62,772.0,0
CUST0000000183,59,Female,67866.6,college,single,0,2,one_year,credit_card,1,0,90.38,178.35,4,1,1,1,1,0,0,1,0,3.0,3.0,3,1,92.41,56,727.0,0
CUST0000000184,34,Male,24330.68,college,single,0,21,one_year,electronic_check,1,0,76.19,1667.84,1,1,1,0,1,0,1,1,1,6.0,1.0,2,1,28.35,63,588.0,0
CUST0000000185,21,Female,65081.55,college,married,0,5,two_year,bank_transfer,0,0,83.6,290.47,2,0,1,1,1,1,0,1,0,9.0,0.0,0,1,12.42,52,761.0,0
CUST0000000186,70,Female,48782.66,high_school,single,2,38,one_year,electronic_check,1,0,74.9,2727.52,1,1,1,1,0,0,0,1,0,5.0,3.0,4,0,43.11,54,658.0,1
CUST0000000187,56,Female,37570.93,high_school,single,2,10,one_year,mailed_check,0,0,61.55,445.14,2,1,0,0,0,0,0,1,1,2.0,0.0,0,2,0.0,1,703.0,0
CUST0000000188,57,Male,55069.77,bachelor,married,2,16,one_year,electronic_check,1,0,99.4,1666.81,4,0,1,0,0,1,1,0,0,6.0,0.0,1,2,15.9,39,620.0,1
CUST0000000189,43,Male,39500.73,phd,married,1,29,two_year,bank_transfer,1,0,93.15,2970.77,2,1,1,0,0,0,0,1,0,9.0,0.0,1,0,11.19,1,683.0,0
CUST0000000190,54,Female,186172.25,college,widowed,0,4,two_year,electronic_check,0,0,97.98,416.28,3,1,1,1,1,1,1,0,1,8.0,0.0,1,1,49.85,61,746.0,0
CUST0000000191,18,Female,20000.0,bachelor,single,0,22,two_year,credit_card,1,1,108.79,2259.18,3,0,1,0,0,1,0,1,0,8.0,1.0,2,0,10.31,41,569.0,0
CUST0000000192,38,Female,68600.25,bachelor,single,0,4,two_year,electronic_check,0,0,91.61,379.26,2,1,1,1,1,0,0,1,1,9.0,1.0,1,1,30.77,36,632.0,0
CUST0000000193,59,Male,99389.54,high_school,single,1,42,two_year,credit_card,0,1,39.51,1596.23,2,0,0,0,0,0,0,1,0,7.0,0.0,2,1,0.0,19,419.0,0
CUST0000000194,24,Male,55494.47,high_school,married,2,9,one_year,bank_transfer,1,0,99.62,850.51,5,1,1,0,0,0,1,1,1,5.0,1.0,1,0,405.54,51,590.0,0
CUST0000000195,39,Male,26543.77,college,widowed,0,18,one_year,bank_transfer,0,0,72.69,1330.27,2,1,1,0,1,0,0,1,1,9.0,0.0,0,1,41.39,14,656.0,0
CUST0000000196,49,Female,124975.18,high_school,single,3,42,month_to_month,credit_card,1,0,97.91,3898.69,3,1,1,0,1,0,1,0,1,6.0,0.0,1,0,33.09,150,621.0,0
CUST0000000197,33,Female,20000.0,high_school,divorced,2,72,two_year,electronic_check,1,1,77.96,6006.63,1,1,1,0,1,0,0,1,1,5.0,3.0,3,0,35.95,25,695.0,0
CUST0000000198,45,Female,46962.93,bachelor,married,0,9,one_year,bank_transfer,1,1,107.24,1057.46,3,0,1,0,1,0,1,0,0,8.0,0.0,0,1,18.66,14,659.0,0
CUST0000000199,50,Other,34475.07,high_school,single,1,2,two_year,electronic_check,0,0,81.61,108.42,5,0,1,1,1,0,0,1,0,6.0,0.0,0,0,91.63,44,676.0,0
CUST0000000200,49,Female,241561.75,bachelor,married,0,72,two_year,bank_transfer,0,0,91.64,6762.31,2,1,1,1,0,1,0,0,1,4.0,0.0,0,0,25.44,11,410.0,0
CUST0000000201,38,Male,30243.14,college,divorced,2,72,one_year,electronic_check,1,1,139.72,10412.83,6,1,1,0,1,0,1,0,1,8.0,2.0,3,0,79.23,7,703.0,0
CUST0000000202,32,Male,20000.0,high_school,divorced,0,60,one_year,credit_card,1,0,56.14,3541.49,3,1,1,0,1,0,1,1,0,5.0,0.0,1,1,13.8,41,676.0,0
CUST0000000203,50,Female,26783.83,phd,single,2,45,one_year,credit_card,1,0,87.53,3803.95,2,1,1,1,0,0,1,1,1,7.0,0.0,1,0,47.22,16,636.0,1
CUST0000000204,50,Female,76201.22,high_school,married,1,16,one_year,electronic_check,1,0,107.08,1648.41,5,1,0,0,0,0,1,1,1,9.0,0.0,0,0,0.0,50,708.0,0
CUST0000000205,49,Female,178632.54,bachelor,single,1,15,one_year,credit_card,0,0,95.64,1533.34,5,1,1,1,1,1,0,1,1,7.0,0.0,2,0,56.41,94,687.0,0
CUST0000000206,46,Female,31554.57,college,single,0,19,one_year,credit_card,1,0,71.26,1441.49,4,1,1,1,0,0,1,1,1,6.0,4.0,7,2,11.94,14,682.0,0
CUST0000000207,50,Female,34148.54,bachelor,divorced,2,2,two_year,bank_transfer,1,0,82.08,114.47,1,0,1,0,1,0,0,1,0,9.0,0.0,1,0,17.43,11,788.0,0
CUST0000000208,58,Female,39907.64,bachelor,married,1,54,one_year,bank_transfer,0,1,111.82,5445.63,2,1,1,0,0,0,0,0,0,1.0,1.0,2,1,56.63,17,611.0,0
CUST0000000209,49,Female,83651.83,high_school,single,0,22,two_year,credit_card,1,1,61.1,1423.23,1,1,1,1,0,0,1,1,0,9.0,1.0,3,0,129.2,195,675.0,1
CUST0000000210,46,Female,33769.65,college,married,2,72,two_year,credit_card,1,0,69.55,4538.84,1,1,1,1,1,1,1,1,0,5.0,0.0,2,0,17.37,61,543.0,0
CUST0000000211,37,Male,60949.42,high_school,married,1,28,one_year,bank_transfer,1,1,94.05,2562.65,3,1,1,0,1,0,0,1,0,7.0,1.0,0,1,39.93,118,680.0,0
CUST0000000212,65,Male,34690.8,phd,married,0,10,one_year,credit_card,1,0,78.39,734.1,3,1,1,1,0,0,0,0,0,5.0,0.0,3,0,47.44,35,756.0,0
CUST0000000213,28,Male,40175.57,college,single,0,4,one_year,electronic_check,0,1,131.49,521.36,5,1,1,1,1,1,1,1,1,5.0,0.0,1,0,15.41,22,718.0,0
CUST0000000214,41,Female,34528.27,bachelor,married,0,1,two_year,credit_card,0,1,59.11,64.09,1,1,1,0,1,0,1,1,0,8.0,0.0,2,1,15.74,8,634.0,0
CUST0000000215,37,Male,63079.08,master,single,0,9,two_year,bank_transfer,1,1,103.26,1001.38,3,1,1,1,0,0,1,0,0,7.0,0.0,0,0,119.55,99,742.0,0
CUST0000000216,18,Female,35641.79,bachelor,single,1,10,one_year,credit_card,1,0,76.8,710.87,3,0,0,0,0,0,0,0,1,9.0,1.0,1,0,0.0,71,710.0,0
CUST0000000217,50,Male,143191.67,high_school,widowed,1,15,two_year,credit_card,1,1,100.96,1577.24,1,1,1,0,0,0,1,0,0,8.0,1.0,3,3,16.37,87,724.0,0
CUST0000000218,41,Male,23255.16,bachelor,divorced,1,25,one_year,electronic_check,1,0,66.11,1744.02,2,1,1,1,0,0,1,0,0,8.0,1.0,0,1,42.5,40,647.0,0
CUST0000000219,45,Other,69031.69,high_school,single,2,2,two_year,electronic_check,0,0,77.45,113.94,1,0,1,0,0,0,1,0,0,1.0,0.0,1,1,31.46,17,656.0,0
CUST0000000220,42,Female,72335.47,bachelor,married,0,8,two_year,credit_card,1,0,87.56,463.94,2,1,1,0,0,0,0,1,1,4.0,1.0,2,1,39.98,184,616.0,1
CUST0000000221,56,Female,47922.3,bachelor,widowed,1,5,one_year,bank_transfer,1,0,37.42,194.53,2,0,0,0,0,0,1,0,1,8.0,0.0,0,0,0.0,22,802.0,0
CUST0000000222,58,Other,20000.0,high_school,widowed,0,25,two_year,electronic_check,1,0,104.45,2737.87,3,0,1,1,0,1,1,0,1,9.0,0.0,1,1,16.9,129,621.0,0
CUST0000000223,28,Female,44187.31,bachelor,married,1,20,one_year,credit_card,1,0,64.82,1326.04,2,1,0,0,0,0,0,1,1,8.0,0.0,0,0,0.0,120,774.0,0
CUST0000000224,71,Male,31970.28,college,single,0,27,one_year,electronic_check,1,0,101.47,2767.54,1,1,1,0,0,0,1,1,0,8.0,1.0,3,0,172.86,68,636.0,0
CUST0000000225,41,Male,42363.75,high_school,single,0,5,one_year,credit_card,1,1,115.43,633.07,4,0,1,0,1,0,1,1,0,7.0,0.0,3,1,66.52,92,672.0,0
CUST0000000226,53,Female,44128.19,phd,married,1,1,month_to_month,credit_card,1,0,105.79,107.57,4,1,1,1,1,1,0,0,1,9.0,1.0,0,0,45.45,120,596.0,1
CUST0000000227,47,Male,115405.96,bachelor,widowed,3,1,two_year,bank_transfer,1,1,83.44,57.64,1,1,1,0,0,1,1,1,1,9.0,0.0,4,0,62.92,6,613.0,0
CUST0000000228,46,Female,81232.17,master,married,1,14,two_year,credit_card,1,1,93.17,992.86,3,0,1,0,1,1,1,0,0,5.0,1.0,2,0,36.9,29,798.0,0
CUST0000000229,53,Male,36466.06,bachelor,married,1,50,two_year,credit_card,0,0,101.3,4841.32,2,1,1,0,1,1,1,1,0,6.0,1.0,4,0,27.67,9,759.0,0
CUST0000000230,64,Male,50175.49,master,single,2,18,one_year,electronic_check,1,0,105.46,2043.47,2,0,1,1,1,0,1,1,0,8.0,2.0,1,2,24.22,52,843.0,0
CUST0000000231,56,Female,69538.34,college,divorced,0,17,two_year,credit_card,1,1,89.13,1510.75,1,0,1,0,1,0,0,1,0,5.0,1.0,3,0,18.65,46,734.0,0
CUST0000000232,41,Female,89261.22,master,married,1,18,two_year,electronic_check,1,0,41.8,810.75,1,0,0,0,0,0,0,1,1,8.0,2.0,8,1,0.0,227,603.0,0
CUST0000000233,43,Male,77952.16,college,divorced,1,17,two_year,mailed_check,1,0,86.19,1345.5,2,1,1,1,1,0,1,0,1,4.0,1.0,2,0,10.7,61,551.0,0
CUST0000000234,36,Female,125530.0,high_school,single,0,52,one_year,bank_transfer,1,0,122.4,4020.07,3,1,1,0,1,0,1,0,1,9.0,1.0,3,0,38.18,180,615.0,0
CUST0000000235,55,Female,20000.0,high_school,single,0,12,month_to_month,credit_card,1,0,126.87,1387.83,4,1,1,0,1,0,1,1,1,3.0,0.0,0,0,27.67,25,760.0,1
CUST0000000236,53,Male,29990.55,college,divorced,1,41,one_year,credit_card,1,0,75.74,3392.03,2,0,1,1,0,1,1,0,0,9.0,0.0,1,1,144.81,22,568.0,0
CUST0000000237,39,Female,26570.63,high_school,married,1,42,one_year,credit_card,1,1,94.32,3783.34,2,1,1,0,1,0,0,0,1,3.0,0.0,1,0,12.02,52,680.0,0
CUST0000000238,64,Female,89339.63,master,married,1,21,one_year,electronic_check,0,0,105.67,2314.62,2,1,1,0,1,1,0,0,0,2.0,0.0,1,0,31.83,8,658.0,0
CUST0000000239,61,Male,22680.82,master,single,0,5,two_year,mailed_check,0,1,80.69,417.76,1,1,1,0,1,0,1,0,0,7.0,1.0,2,1,44.09,81,798.0,0
CUST0000000240,72,Male,33445.0,bachelor,married,1,35,two_year,credit_card,1,0,80.02,2731.45,1,1,1,0,1,1,1,1,0,8.0,0.0,1,0,50.57,81,651.0,0
CUST0000000241,33,Female,44293.75,high_school,married,1,1,one_year,mailed_check,1,0,120.64,131.12,3,1,1,0,1,0,1,1,0,9.0,2.0,3,1,65.87,205,690.0,0
CUST0000000242,43,Male,163717.28,phd,divorced,1,1,two_year,credit_card,1,1,72.87,77.04,2,1,1,0,0,0,1,0,0,5.0,2.0,1,0,258.13,15,662.0,0
CUST0000000243,42,Female,55345.95,bachelor,single,1,20,two_year,credit_card,1,1,110.87,2288.91,2,0,1,0,0,0,0,1,1,6.0,0.0,1,1,179.97,40,774.0,0
CUST0000000244,84,Male,81423.73,master,single,1,6,two_year,credit_card,1,0,49.81,303.25,2,1,1,0,0,0,0,1,0,7.0,1.0,2,1,11.29,48,725.0,0
CUST0000000245,45,Female,22689.34,bachelor,divorced,0,7,two_year,bank_transfer,1,0,61.69,435.61,2,0,1,1,0,1,0,1,1,7.0,1.0,4,0,36.08,3,737.0,0
CUST0000000246,63,Male,145626.89,bachelor,married,2,1,two_year,bank_transfer,1,0,68.09,66.36,2,0,1,0,0,0,1,1,0,9.0,2.0,1,1,13.27,17,597.0,0
CUST0000000247,60,Male,23120.7,master,married,3,54,one_year,credit_card,1,1,58.26,2980.3,5,1,1,0,1,0,0,0,0,7.0,1.0,2,1,35.09,123,638.0,0
CUST0000000248,43,Female,30567.45,bachelor,single,2,19,one_year,credit_card,0,0,71.82,1411.95,1,0,1,0,0,0,1,0,1,5.0,0.0,0,0,309.31,17,588.0,0
CUST0000000249,45,Male,34324.96,college,single,0,1,two_year,credit_card,0,0,142.28,152.08,4,1,1,0,0,0,1,1,1,6.0,1.0,1,2,62.84,19,698.0,0
CUST0000000250,52,Female,74674.2,high_school,married,0,20,one_year,credit_card,1,0,61.47,1330.94,1,1,1,1,1,1,0,0,0,9.0,0.0,0,0,15.57,1,725.0,0
CUST0000000251,63,Female,65897.87,high_school,single,2,29,one_year,bank_transfer,1,1,80.31,1641.04,1,0,1,0,0,0,1,1,1,7.0,0.0,3,0,27.67,56,605.0,0
CUST0000000252,42,Female,45200.19,bachelor,widowed,1,30,one_year,credit_card,1,0,99.92,3220.82,2,1,1,0,0,0,1,0,0,9.0,0.0,0,0,45.24,62,632.0,0
CUST0000000253,37,Female,39032.18,college,single,1,14,one_year,credit_card,1,0,110.57,1689.51,4,1,1,0,0,0,1,0,0,6.0,1.0,1,0,17.78,49,613.0,0
CUST0000000254,58,Male,43449.66,master,single,2,13,one_year,bank_transfer,0,0,53.9,765.37,3,1,0,0,0,0,0,0,1,6.0,2.0,2,0,0.0,77,711.0,0
CUST0000000255,27,Male,88348.38,master,single,1,7,one_year,credit_card,1,0,71.0,521.03,2,1,1,0,0,1,0,0,1,3.0,2.0,3,0,66.51,18,599.0,0
CUST0000000256,48,Female,48790.09,high_school,single,0,69,one_year,electronic_check,1,0,87.42,5539.73,2,1,1,1,0,0,1,1,0,2.0,0.0,0,1,27.67,15,718.0,0
CUST0000000257,60,Female,43857.03,phd,single,2,37,one_year,mailed_check,1,0,96.37,2666.61,5,1,1,0,0,0,1,0,1,9.0,1.0,2,0,13.49,52,557.0,0
CUST0000000258,51,Male,48790.09,high_school,single,1,72,two_year,electronic_check,1,0,78.38,6070.16,3,0,1,0,0,0,1,1,1,6.0,0.0,0,0,7.73,29,646.0,0
CUST0000000259,36,Male,24746.26,high_school,divorced,1,57,one_year,electronic_check,1,0,43.12,2304.39,6,0,0,0,0,0,1,1,1,9.0,1.0,3,0,0.0,18,634.0,0
CUST0000000260,29,Female,56181.47,master,widowed,3,12,two_year,bank_transfer,1,0,90.13,1148.47,3,1,1,0,0,0,0,1,1,8.0,0.0,1,1,23.36,23,715.0,0
CUST0000000261,62,Female,50431.3,phd,divorced,1,13,two_year,credit_card,1,0,117.42,1428.54,4,0,1,1,1,0,0,1,0,7.0,1.0,1,0,56.06,14,680.0,1
CUST0000000262,42,Male,52221.06,college,single,2,23,two_year,electronic_check,1,0,89.14,1846.25,3,1,1,0,1,0,0,1,0,5.0,0.0,1,1,38.17,11,561.0,0
CUST0000000263,31,Female,130784.57,master,single,0,9,one_year,credit_card,1,0,95.11,872.44,1,1,1,0,0,0,0,1,0,9.0,1.0,4,1,17.06,10,739.0,0
CUST0000000264,62,Female,108922.47,bachelor,married,0,1,one_year,electronic_check,1,0,45.02,44.57,2,1,0,0,0,0,0,1,1,9.0,0.0,1,1,0.0,46,575.0,0
CUST0000000265,57,Male,20000.0,college,married,2,4,two_year,credit_card,1,0,130.63,477.37,4,1,1,0,0,1,0,1,0,6.0,0.0,2,0,51.41,5,639.0,0
CUST0000000266,29,Male,124551.23,high_school,widowed,3,19,one_year,credit_card,1,0,103.28,2096.22,5,0,0,0,0,0,0,0,1,8.0,0.0,0,0,0.0,32,507.0,0
CUST0000000267,82,Female,20000.0,college,divorced,1,18,one_year,bank_transfer,0,1,67.81,1244.53,2,0,1,1,0,0,0,1,0,7.0,1.0,4,0,11.9,37,721.0,0
CUST0000000268,36,Female,86400.82,bachelor,divorced,1,72,two_year,bank_transfer,0,0,140.1,7535.69,5,1,1,1,1,0,0,1,0,1.0,0.0,0,0,37.6,17,734.0,0
CUST0000000269,56,Female,59027.01,bachelor,married,1,18,one_year,electronic_check,1,0,89.02,1561.96,2,1,1,0,1,0,1,0,1,6.0,0.0,3,0,53.78,80,743.0,0
CUST0000000270,74,Male,43384.4,college,single,1,26,two_year,credit_card,0,0,144.63,3842.2,5,0,1,0,1,0,1,1,0,8.0,0.0,0,0,44.8,54,738.0,0
CUST0000000271,58,Male,57670.19,bachelor,single,0,7,one_year,credit_card,0,1,84.48,598.31,3,1,1,0,1,0,1,1,0,5.0,0.0,3,0,57.27,36,663.0,0
CUST0000000272,48,Female,82951.39,college,divorced,0,11,one_year,mailed_check,1,0,89.32,902.18,2,1,1,1,0,1,0,1,1,7.0,1.0,3,0,9.53,54,791.0,0
CUST0000000273,23,Male,20000.0,master,married,0,1,two_year,credit_card,0,1,72.34,75.32,1,1,1,0,0,0,1,1,0,9.0,0.0,0,0,105.77,21,617.0,0
CUST0000000274,75,Female,83118.97,college,married,0,14,one_year,electronic_check,1,0,53.61,715.6,2,1,0,0,0,0,0,0,1,7.0,3.0,4,1,0.0,17,733.0,0
CUST0000000275,57,Female,64655.59,bachelor,married,2,5,two_year,credit_card,1,0,34.91,163.2,2,0,0,0,0,0,0,0,0,9.0,0.0,3,0,0.0,124,538.0,0
CUST0000000276,23,Female,27015.2,bachelor,single,0,1,two_year,mailed_check,0,0,51.89,54.49,5,1,1,0,0,1,0,0,0,9.0,1.0,3,0,30.86,23,614.0,0
CUST0000000277,68,Male,77956.32,college,married,0,37,one_year,bank_transfer,1,0,69.07,2342.51,2,1,1,0,0,0,0,1,0,8.0,0.0,0,0,68.55,76,775.0,0
CUST0000000278,45,Other,28849.3,high_school,divorced,1,3,two_year,bank_transfer,1,0,138.42,423.09,6,1,1,1,1,0,1,0,1,7.0,2.0,2,0,42.58,28,680.0,0
CUST0000000279,40,Male,43025.3,college,married,0,53,two_year,mailed_check,0,1,91.81,4412.85,1,1,1,0,1,0,0,1,1,9.0,0.0,3,0,10.16,81,782.0,0
CUST0000000280,36,Female,31751.13,high_school,married,0,4,one_year,mailed_check,0,0,71.79,286.77,1,0,1,0,1,0,1,0,1,5.0,0.0,1,1,52.03,34,662.0,1
CUST0000000281,47,Male,58407.2,college,single,1,39,one_year,electronic_check,1,0,65.46,2669.3,1,1,1,1,0,1,1,1,1,4.0,0.0,2,0,36.93,15,624.0,0
CUST0000000282,57,Male,83526.8,bachelor,single,1,50,two_year,credit_card,1,1,92.77,4453.84,4,1,1,0,1,1,0,0,0,6.0,0.0,0,0,27.67,5,621.0,0
CUST0000000283,37,Male,29835.28,bachelor,divorced,2,1,two_year,bank_transfer,0,0,118.45,128.79,2,1,1,1,1,0,1,1,0,5.0,1.0,3,0,28.65,3,844.0,0
CUST0000000284,46,Female,25093.28,college,married,0,23,two_year,credit_card,1,1,111.86,2342.39,4,1,1,0,0,1,0,1,1,9.0,0.0,0,0,62.67,32,620.0,0
CUST0000000285,90,Male,50955.4,bachelor,married,0,39,two_year,electronic_check,1,1,43.12,1683.57,1,1,0,0,0,0,0,1,0,9.0,0.0,3,2,0.0,2,577.0,0
CUST0000000286,52,Male,52934.32,bachelor,married,1,63,month_to_month,electronic_check,1,0,57.95,3332.18,1,1,1,1,0,0,1,0,0,2.0,0.0,0,0,43.83,1,697.0,0
CUST0000000287,59,Male,35470.3,college,married,0,20,two_year,credit_card,0,0,98.79,1362.48,3,0,1,1,1,0,1,0,0,9.0,0.0,1,1,28.94,92,682.0,0
CUST0000000288,30,Male,22648.22,college,single,2,36,one_year,bank_transfer,1,0,86.57,3419.78,2,1,1,1,0,1,1,1,0,9.0,0.0,2,2,18.68,8,638.0,0
CUST0000000289,24,Male,67735.92,high_school,married,1,16,two_year,bank_transfer,1,0,98.83,1109.83,3,1,1,0,0,1,1,0,0,9.0,0.0,2,1,26.18,59,740.0,0
CUST0000000290,66,Male,35455.92,high_school,married,0,20,one_year,credit_card,1,0,73.4,1612.42,1,1,1,0,1,0,0,1,0,5.0,2.0,1,0,36.13,33,697.0,0
CUST0000000291,62,Male,39229.4,college,married,0,6,two_year,credit_card,0,0,112.64,610.08,3,1,1,0,1,1,1,0,0,4.0,0.0,0,2,13.05,4,682.0,0
CUST0000000292,70,Male,158515.97,phd,divorced,1,13,one_year,mailed_check,1,0,84.97,1190.85,4,1,1,0,1,0,1,1,0,9.0,1.0,3,0,27.67,38,847.0,0
CUST0000000293,43,Male,32626.86,master,married,2,25,one_year,credit_card,1,0,66.88,1723.52,2,1,1,0,1,0,1,1,0,1.0,0.0,1,1,27.29,91,619.0,0
CUST0000000294,63,Female,100797.8,master,divorced,0,7,one_year,electronic_check,1,1,72.2,521.24,1,1,1,1,0,0,0,1,0,8.0,0.0,0,1,500.0,60,777.0,0
CUST0000000295,18,Female,102218.01,bachelor,single,1,13,two_year,mailed_check,1,0,59.31,756.97,1,1,1,1,0,0,1,0,1,6.0,1.0,4,0,55.72,51,716.0,0
CUST0000000296,53,Male,48094.49,high_school,single,1,69,two_year,electronic_check,1,0,54.76,3839.6,1,0,0,0,0,0,0,1,0,8.0,0.0,1,0,0.0,46,528.0,1
